,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Factors,,,,,Factors,,,,,,Performance,,,"Skew of last 1M All deals on T, T-1, T-3",,,,"Skew of last 1M Sector deals deals on T, T-1, T-3",,,,,,Average Returns from T-2w to last 3 days,,
WRE US 20014,WRE,4/23/2001,4/24/2001,Washington Real Estate Investment Trust,M/O,WRE-US,WRE US,22.15," 2,535,000 ",Financials, 793 ," 35,781,000 ", 100 , -   ,,Y,N,N,0.00%,Y,N,"56,150,250 ",U,5.10%,,N,4.6%,9.5%,N,N,,,Y,,,,,,,,,,,,,,,,,,,,,N,N,N ,,,,,0.5x,,,,,Buy,0.39 x,0.39 x,0.40 x,0.43 x,0.40 x,5.0,5.0,3.0,4.0,8.9,8.9,8.9,8.9,8.9,+ve,+ve,+ve,+ve,N,Large,1.1014346, 11.2 , 0.0 ,42.902206,,N,N,Y,N,0.6%,Y,27.2291,25.783087,21.79916,61461.902,55845.313,41.2,45.4,N,N,0.0%,0.0%,6.4%,,Below,Below,-2.1%,-2.2%,0.3%,-2.4%,N,Y,Y,N,N,Y,,-,-,-,-,,-,-,-,-,,,-2.1%,-2.1%,,50%,50%,50%,,55%,55%,55%,,,,-2.40%,-0.47%,-0.50%
GS US 20014,GS,4/26/2001,4/27/2001,Goldman Sachs,M/O,GS-US,GS US,91.00," 4,032,513 ",Financials," 44,504 "," 481,885,000 ", -   , 100 ,,N,Y,N,-6.85%,Y,N,"366,958,683 ",D,2.36%,,N,15.2%,21.4%,N,N,32.9%,-8%,N,,,,,,,,,,,,,2.5x,,1.0x,1.0x,0.7x,0.6x,19.3x,14.2x,N,N,N ,2.3x,,Y,N,0.9x,0.1x,,,,Hold,0.81 x,0.85 x,0.83 x,0.75 x,0.78 x,3.5,3.7,3.5,3.7,150.0,150.0,150.0,150.0,150.0,+ve,+ve,+ve,+ve,Y,Large,1.378495, 19.6 , 0.9 ,60.112183,1.46,N,N,Y,N,1.9%,Y,64.459755,61.536205,57.036644,3556013.5,3573414,1.1,1.1,N,N,0.0%,0.0%,-6.5%,-1%,Below,Below,-0.4%,-5.2%,-1.0%,-19.3%,N,N,N,N,N,N,,-,-,-,-,,-,-,-,-,,,-0.5%,1.2%,,33%,33%,50%,,0%,0%,55%,,,,0.97%,-0.46%,0.90%
O US 20015,O,5/1/2001,5/2/2001,Realty Income Corp,M/O,O-US,O US,27.80," 2,950,000 ",Financials, 740 ," 53,226,000 ", 100 , -   ,,Y,N,N,-2.83%,Y,N,"82,010,000 ",D,1.98%,,N,4.2%,17.9%,N,N,183.2%,,Y,,,,,,,,,,,,,,,,,,,,,N,N,N ,,,,,0.3x,,,,,Buy,0.37 x,0.38 x,0.39 x,0.42 x,0.40 x,5.0,4.0,5.0,5.0,5.1,5.1,5.1,5.1,5.1,+ve,+ve,+ve,+ve,N,Large,0.96299756, 39.1 , 0.1 ,62.92135,,N,N,Y,N,1.2%,Y,16.50688,17.919922,18.813848,96781.82,81728.125,30.5,36.1,Y,N,0.0%,0.0%,1.7%,31%,Below,Below,-2.8%,0.8%,5.6%,9.2%,Y,N,Y,N,Y,N,,-,-,-,-,,-,-,-,-,,,-2.1%,-2.1%,,50%,75%,75%,,50%,50%,50%,,,,-1.64%,1.15%,0.62%
RTN US 20015,RTN,5/3/2001,5/4/2001,Raytheon,M/O,RTN-US,RTN US,27.50," 14,375,000 ",Industrials," 9,517 "," 242,145,000 ", 100 , -   ,,Y,N,N,-6.97%,N,N,"395,312,500 ",U,4.38%,,N,14.8%,14.4%,N,N,,,Y,,,,,,,,1.0x,7.2x,14.6x,,0.5x,0.9x,,0.3x,0.8x,0.3x,0.6x,4.6x,3.4x,N,N,Y ,0.9x,,Y,N,0.5x,0.7x,0.1x,,,Hold,0.60 x,0.59 x,0.59 x,0.59 x,0.57 x,3.4,3.5,3.9,4.3,17.7,17.7,17.7,17.7,17.7,+ve,+ve,+ve,+ve,N,Large,0.65143436, 14.0 , (0.2),35.89041,,N,N,Y,N,6.7%,Y,44.129066,44.687103,42.25876,1288359,1346182.9,11.2,10.7,N,N,0.0%,0.0%,-8.1%,,Below,Below,-6.4%,-6.9%,-7.2%,-21.3%,Y,N,Y,N,Y,N,,-,-,-,-,,-,-,-,-,,,-6.0%,-5.2%,,60%,50%,75%,,55%,55%,55%,,,,1.80%,1.42%,-1.33%
DHR US 20015,DHR,5/3/2001,5/4/2001,Danaher,M/O,DHR-US,DHR US,54.00," 5,750,000 ",Industrials," 7,697 "," 570,124,000 ", -   , 100 ,,N,Y,N,-3.23%,Y,N,"310,500,000 ",D,2.71%,,N,10.2%,14.8%,N,N,,,Y,,,,,,,,1.9x,9.8x,8.6x,,1.7x,2.9x,,1.0x,0.9x,0.9x,0.7x,16.7x,1.0x,N,N,Y ,1.0x,,Y,N,0.5x,0.9x,0.2x,,,Buy,0.92 x,0.93 x,0.89 x,0.88 x,0.84 x,4.7,5.0,5.0,5.0,9.7,9.7,9.7,9.7,9.7,+ve,+ve,+ve,+ve,N,Large,0.9280947, 22.2 , (0.1),49.95953,12.63,N,N,Y,N,2.3%,Y,49.523308,40.098427,35.566124,2701163.5,2501250,2.1,2.3,N,N,0.0%,0.0%,-4.3%,,Below,Below,-1.8%,-3.2%,3.5%,-16.6%,N,N,N,N,N,N,,-,-,-,-,,-,-,-,-,,,-3.6%,-2.6%,,60%,50%,75%,,55%,55%,55%,,,,1.80%,1.42%,-1.33%
CLS US 20015,CLS,5/22/2001,5/23/2001,Celestica Inc,M/O,CLS-US,CLS US,59.50," 12,000,000 ",Information Technology," 12,477 "," 162,944,000 ", 100 , -   ,,Y,N,N,-5.57%,Y,Y,"714,000,000 ",D,5.84%,,N,30.8%,35.0%,N,N,552.9%,,Y,,,,,,,,0.9x,16.7x,24.7x,,0.8x,3.9x,,1.2x,,1.2x,1.3x,11.0x,0.1x,N,N,Y ,0.3x,,N,N,0.4x,1.8x,0.4x,,,Buy,1.11 x,1.15 x,1.47 x,1.03 x,1.21 x,4.8,5.0,5.0,5.0,61.2,61.2,61.2,61.2,61.2,+ve,+ve,+ve,+ve,N,Large,1.2980287, 34.0 , 4.5 ,62.505672,0.73,N,N,Y,N,4.9%,Y,80.65729,133.9712,133.9134,2694834.8,3086346.3,4.5,3.9,N,N,0.0%,0.0%,50.0%,391%,Above,Below,-2.9%,18.1%,33.1%,16.7%,N,N,N,N,N,N,,-,-,-,-,,-,-,-,-,,,9.6%,9.6%,,80%,80%,83%,,55%,55%,55%,,,,0.25%,0.25%,0.25%
ALE US 20015,ALE,5/23/2001,5/24/2001,ALLETE Inc,M/O,ALE-US,ALE US,23.68," 6,500,000 ",Utilities," 1,790 "," 25,208,334 ", 100 , -   ,,Y,N,N,-4.05%,N,N,"153,920,000 ",U,4.03%,,N,6.6%,10.6%,N,N,,,Y,,,,,,,,,,,,,,,,,,,,,N,N,N ,,,,,0.7x,,0.1x,,,Buy,0.49 x,0.48 x,0.48 x,0.51 x,0.50 x,4.3,4.5,3.0,5.0,13.9,13.9,13.9,13.9,13.9,+ve,+ve,+ve,+ve,N,Large,0.65278435, 17.0 , (0.1),47.492622,,N,N,Y,N,3.3%,Y,21.051926,28.42942,27.580667,88137.68,69007.695,73.7,94.2,N,N,0.0%,0.0%,-6.0%,,Below,Below,-0.2%,0.8%,-0.1%,6.0%,N,Y,Y,Y,N,N,,-,-,-,-,,-,-,-,-,,,0.3%,0.9%,,80%,80%,80%,,55%,55%,55%,,,,0.25%,0.25%,0.25%
RCII US 20015,RCII,5/24/2001,5/25/2001,Rent-A-Center,M/O,RCII-US,RCII US,42.50," 3,680,000 ",Consumer Discretionary," 1,073 "," 63,142,500 ", 31 , 69 ,,N,N,Y,23.64%,Y,Y,"156,400,000 ",D,26.50%,,N,15.6%,25.4%,N,N,965.0%,,Y,,,,,,,,,,,,,2.7x,,0.9x,,0.8x,,23.3x,,N,N,N ,,,,,0.6x,,-0.1x,,,Buy,0.86 x,0.90 x,0.89 x,1.02 x,0.90 x,5.0,5.0,5.0,4.0,14.2,14.2,14.2,14.2,14.2,+ve,+ve,+ve,+ve,N,Large,0.96487534, 28.0 , 0.5 ,58.67315,0.28,N,N,Y,Y,11.6%,Y,49.25336,70.42231,62.42281,770750,1013576.9,4.8,3.6,N,N,0.0%,0.0%,1.9%,76%,Below,Below,-2.1%,5.3%,18.0%,6.0%,N,Y,Y,N,N,Y,,-,-,-,-,,-,-,-,-,,,-5.1%,-8.6%,,67%,80%,80%,,55%,55%,55%,,,,-5.04%,0.25%,0.25%
TYC US 20015,TYC,5/31/2001,6/1/2001,Tyco International Ltd,M/O,JCI-US,JCI US,56.50," 39,000,000 ",Industrials," 100,695 "," 419,694,640 ", 100 , -   ,,Y,N,N,0.36%,N,N,"2,203,500,000 ",U,2.27%,,N,,,N,N,,,Y,,,,,,,,,,,,,3.4x,,1.2x,0.9x,1.0x,0.7x,20.7x,1.0x,N,N,Y ,1.3x,,Y,N,0.7x,0.3x,0.1x,,,Buy,0.73 x,0.76 x,0.84 x,0.78 x,0.79 x,5.0,5.0,5.0,5.0,30.5,30.5,30.5,30.5,30.5,+ve,+ve,+ve,+ve,N,Large,1.0430987, 30.6 , 1.0 ,64.478226,0.79,N,N,Y,N,2.7%,Y,27.777233,37.618732,43.666897,1813589.1,2650513.5,21.5,14.7,N,N,0.0%,0.0%,11.6%,,Below,Below,2.0%,-2.2%,8.9%,6.2%,Y,N,Y,N,Y,N,,-,-,-,-,,-,-,-,-,,,1.2%,0.8%,,50%,50%,50%,,100%,100%,100%,,,,-2.89%,0.05%,0.00%
UHT US 20016,UHT,6/4/2001,6/5/2001,Universal Health Realty Income Trust,M/O,UHT-US,UHT US,21.57," 2,600,000 ",Financials, 193 ," 8,986,000 ", 100 , -   ,,Y,N,N,-6.30%,N,N,"56,082,000 ",D,4.53%,,N,5.7%,,N,N,,,Y,,,,,,,,,,,,,,,,,,,,,N,N,N ,,,,,0.2x,,,,,Hold,0.32 x,0.32 x,0.33 x,0.37 x,0.34 x,4.0,5.0,4.0,4.0,7.1,7.1,7.1,7.1,7.1,+ve,+ve,+ve,+ve,N,Small,0.9134832, 35.4 , 0.0 ,42.142025,,N,N,Y,N,0.1%,Y,48.735332,40.439,36.179474,63571.43,27517.188,40.9,94.5,N,N,0.0%,0.0%,3.0%,,Below,Below,-0.6%,-9.1%,0.9%,7.1%,N,Y,Y,N,N,Y,,-,-,-,-,,-,-,-,-,,,-0.6%,-0.6%,,50%,67%,67%,,55%,55%,0%,,,,1.58%,1.12%,-2.89%
LAMR US 20016,LAMR,6/4/2001,6/5/2001,Lamar Advertising Co,M/O,LAMR-US,LAMR US,40.50," 9,200,000 ",Financials," 4,123 "," 81,251,000 ", -   , 100 ,,N,Y,N,-3.85%,N,N,"372,600,000 ",D,3.69%,,N,11.9%,15.2%,N,N,212.0%,,Y,Deutsche Bank,0%,Y,8.4%,43.25,Y,,7.3x,13.9x,26.4x,,5.1x,2.6x,,1.0x,,0.8x,,12.9x,5.1x,N,N,N ,2.8x,,Y,N,0.6x,0.2x,0.0x,,,Buy,0.73 x,0.76 x,0.80 x,0.75 x,0.76 x,5.0,5.0,5.0,5.0,31.0,31.0,31.0,31.0,31.0,+ve,+ve,+ve,+ve,N,Large,1.1973896, 16.5 , 0.6 ,64.338234,1.67,N,N,Y,N,4.1%,Y,38.821804,41.94028,49.886818,520376.22,584314.06,17.7,15.7,N,N,0.0%,0.0%,4.0%,-9%,Below,Below,1.3%,-3.2%,7.1%,-0.3%,Y,N,Y,Y,N,N,,-,-,-,-,,-,-,-,-,,,1.3%,1.3%,,50%,67%,67%,,55%,55%,0%,,,,1.58%,1.12%,-2.89%
TSM US 20016,TSM,6/6/2001,6/7/2001,Taiwan Semiconductor Manufacturing Co Ltd - TSMC,M/O,TSM-US,TSM US,20.80," 70,000,000 ",Information Technology," 48,039 "," 4,870,308,000 ", -   , 100 ,,N,Y,N,0.00%,Y,N,"291,200,000 ",N,5.37%,,N,17.7%,18.8%,N,N,79.6%,,Y,,,,,,,,7.2x,14.2x,25.7x,,7.2x,5.0x,,1.5x,,1.5x,1.7x,23.7x,,N,N,Y ,2.5x,,N,Y,0.2x,0.4x,0.1x,,,Buy,0.66 x,0.65 x,0.66 x,0.61 x,0.65 x,4.7,4.8,4.7,5.0,6.5,6.5,6.5,6.5,6.5,+ve,+ve,+ve,+ve,N,Large,1.2316271, 11.7 , (0.1),51.34328,0.08,N,N,Y,N,0.4%,Y,43.63396,73.55473,78.80357,6556559.5,5515786.5,10.7,12.7,N,N,0.0%,0.0%,18.6%,99%,Below,Below,-2.0%,5.2%,-9.7%,3.5%,N,N,N,N,N,N,,-,-,-,-,,-,-,-,-,,,3.3%,4.8%,,67%,50%,67%,,0%,0%,0%,,,,1.66%,0.42%,1.14%
ERJ US 20016,ERJ,6/12/2001,6/13/2001,Empresa Brasileira de Aeronautica SA - Embraer,M/O,ERJ-US,ERJ US,38.90," 67,061,588 ",Industrials," 2,359 "," 108,145,270 ", -   , 100 ,,N,Y,N,0.00%,Y,N,"652,499,902 ",N,5.03%,,N,,,N,N,83.8%,,Y,,,,,,,,0.5x,2.2x,4.0x,,0.6x,5.8x,,2.0x,0.2x,1.7x,0.2x,41.7x,,N,N,N ,1.4x,,N,N,0.7x,1.0x,0.3x,,,Buy,0.69 x,0.67 x,0.68 x,0.78 x,0.70 x,4.3,3.0,5.0,4.0,24.2,24.2,24.2,24.2,24.2,+ve,+ve,+ve,+ve,N,Large,1.1529675, 16.8 , (0.4),29.166695,,N,N,Y,N,0.6%,Y,31.957664,41.846027,45.455727,321410.78,248940.02,208.6,269.4,N,N,0.0%,0.0%,-1.0%,102%,Below,Below,4.1%,-2.9%,-8.9%,1.7%,N,N,N,N,N,N,,-,-,-,-,,-,-,-,-,,,1.8%,1.8%,,43%,43%,43%,,0%,0%,0%,,,,-1.45%,-0.13%,1.11%
AEM US 20016,AEM,6/13/2001,6/14/2001,Agnico-Eagle Mines Ltd,M/O,AEM-US,AEM US,7.90," 10,350,000 ",Materials, 468 ," 56,285,000 ", 100 , -   ,,Y,N,N,-0.25%,Y,N,"81,765,000 ",U,3.69%,,N,12.3%,,N,N,,,Y,,,,,,,,,,,,,,,,,,,,,N,N,N ,,,,,0.5x,,0.1x,,,Hold,0.88 x,0.86 x,0.94 x,1.13 x,1.03 x,2.0,3.8,4.6,4.2,7.3,7.3,7.3,7.3,7.3,+ve,+ve,+ve,+ve,N,Small,0.45354083, 21.9 , 0.1 ,47.97688,0.91,N,Y,N,N,1.0%,Y,57.537743,60.18094,57.979927,309468.2,224457.81,33.4,46.1,N,N,0.0%,0.0%,0.6%,,Below,Below,-1.3%,0.6%,-1.0%,19.4%,N,N,N,N,N,N,,-,-,-,-,,-,-,-,-,,,-1.5%,0.6%,,43%,43%,43%,,55%,55%,55%,,,,0.24%,-1.45%,-0.13%
HCN US 20016,HCN,6/15/2001,6/18/2001,Health Care REIT Inc,M/O,WELL-US,WELL US,22.75," 3,450,000 ",Financials, 628 ," 28,879,000 ", 100 , -   ,,Y,N,N,-4.45%,N,N,"78,487,500 ",U,1.69%,,N,,,N,N,,,Y,,,,,,,,,,,,,,,,,,,,,N,N,Y ,,,,,0.4x,,,,,Buy,0.32 x,0.32 x,0.32 x,0.38 x,0.35 x,5.0,4.0,3.0,4.0,7.3,7.3,7.3,7.3,7.3,+ve,+ve,+ve,+ve,N,Large,0.8383929, 23.8 , 0.1 ,36.42534,1.33,N,N,Y,N,0.5%,Y,36.29714,30.365013,28.54472,152522.73,107739.06,22.6,32.0,N,N,0.0%,0.0%,-1.3%,,Below,Below,-8.7%,-6.0%,-4.1%,9.6%,Y,N,Y,N,Y,N,,-,-,-,-,,-,-,-,-,,,-8.3%,-8.8%,,56%,50%,43%,,50%,50%,50%,,,,0.24%,0.58%,-0.20%
MMS US 20016,MMS,6/19/2001,6/20/2001,Maximus Inc,M/O,MMS-US,MMS US,33.95," 4,255,000 ",Information Technology, 721 ," 85,604,000 ", 27 , 73 ,,N,N,Y,-4.37%,Y,N,"144,457,250 ",U,4.73%,,N,15.8%,22.6%,N,N,88.6%,,Y,,,,,,,,,,,,,,,,,,,,,N,N,N ,,,,,0.1x,,0.6x,,,Buy,0.86 x,0.84 x,0.87 x,1.01 x,0.91 x,5.0,5.0,5.0,5.0,7.6,7.6,7.6,7.6,7.6,+ve,+ve,+ve,+ve,N,Large,0.78747255, 15.3 , (0.0),20.858896,,N,N,Y,Y,7.4%,Y,23.14202,36.26989,47.82086,352818.2,457281.25,12.1,9.3,N,N,0.0%,0.0%,-1.8%,38%,Below,Below,0.1%,-7.3%,-4.7%,10.9%,N,N,N,N,N,N,,-,-,-,-,,-,-,-,-,,,-2.2%,-2.2%,,40%,56%,56%,,0%,50%,50%,,,,-1.89%,0.23%,2.32%
MFA US 20016,MFA,6/21/2001,6/22/2001,MFA Mortgage Investments Inc,M/O,MFA-US,MFA US,7.00," 10,335,214 ",Financials, 64 ," 8,694,000 ", 100 , -   ,,Y,N,N,-0.71%,N,N,"72,346,498 ",U,6.09%,,N,7.7%,12.8%,N,N,21.7%,,Y,,,,,,,,,,,,,,,,,,,,,N,N,N ,,,,,0.9x,,,,,Hold,0.14 x,0.15 x,0.15 x,0.17 x,0.15 x,4.0,4.0,4.0,4.0,1.1,1.1,1.1,1.1,1.1,+ve,+ve,+ve,+ve,N,Small,0.828177, 16.4 , 0.0 ,56.57895,,N,Y,N,N,0.3%,Y,22.205585,23.83938,29.270681,20313.635,17395.313,508.8,594.1,N,N,0.0%,0.0%,-0.7%,23%,Below,Below,0.7%,1.2%,-1.3%,10.9%,Y,N,Y,N,N,N,,-,-,-,-,,-,-,-,-,,,0.7%,2.1%,,55%,40%,56%,,33%,33%,50%,,,,0.18%,-1.11%,-0.91%
ARNA US 20016,ARNA,6/21/2001,6/22/2001,Arena Pharmaceuticals Inc,M/O,ARNA-US,ARNA US,27.50," 5,750,000 ",Health Care, 626 ," 2,274,700 ", 80 , 20 ,,N,N,Y,3.77%,N,N,"158,125,000 ",U,19.03%,,N,,,N,N,10.0%,,Y,,,,,,,,13.7x,,68.7x,,17.1x,,,,3.4x,,4.0x,,,N,N,N ,,,N,Y,0.0x,0.1x,0.8x,,,Hold,0.91 x,0.96 x,1.10 x,1.07 x,1.18 x,4.0,5.0,5.0,4.0,275.0,275.0,275.0,275.0,275.0,+ve,+ve,+ve,+ve,N,Large,1.042482, 28.7 , 12.9 ,54.932182,,N,N,Y,N,1.5%,Y,70.176735,74.00472,74.697525,33583.184,22060.469,171.2,260.6,N,N,0.0%,0.0%,-1.6%,22%,Above,Below,-5.2%,-14.9%,-9.7%,37.5%,N,Y,Y,N,N,N,,-,-,-,-,,-,-,-,-,,,-12.3%,-8.8%,,55%,40%,56%,,55%,55%,55%,,,,0.18%,-1.11%,-0.91%
RS US 20016,RS,6/28/2001,6/29/2001,Reliance Steel & Aluminum Co,M/O,RS-US,RS US,25.00," 5,500,000 ",Materials, 646 ," 50,418,000 ", 100 , -   ,,Y,N,N,-9.75%,N,N,"137,500,000 ",D,4.70%,,N,8.9%,,N,N,274.8%,,Y,,,,,,,,,,,,,,,,,,,,,N,N,N ,,,,,0.5x,,0.4x,,,Buy,0.73 x,0.72 x,0.71 x,0.79 x,0.74 x,5.0,5.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,+ve,+ve,+ve,+ve,N,Large,1.4961157, 16.0 , (0.1),31.218699,,N,N,Y,N,0.5%,Y,30.64722,28.016275,33.794476,87226.086,67646.875,63.1,81.3,N,N,0.0%,0.0%,5.1%,299%,Below,Below,-4.8%,-10.0%,-6.1%,9.6%,Y,N,Y,Y,N,N,,-,-,-,-,,-,-,-,-,,,-3.0%,-6.0%,,60%,60%,60%,,100%,100%,100%,,,,0.78%,1.64%,1.78%
LTRX US 20017,LTRX,7/16/2001,7/17/2001,Lantronix Inc,M/O,LTRX-US,LTRX US,8.00," 8,000,000 ",Information Technology, 391 ," 6,618,500 ", 75 , 25 ,,N,N,Y,-3.50%,N,N,"64,000,000 ",D,9.32%,,N,,,N,N,12.8%,,Y,,,,,,,,3.4x,,,,3.9x,,,,,,,,,N,N,N ,,,,,0.1x,0.5x,0.3x,,,Hold,0.95 x,1.00 x,1.04 x,1.23 x,1.17 x,4.0,5.0,4.0,4.0,54.1,54.1,54.1,54.1,54.1,+ve,+ve,+ve,+ve,N,Small,0.36489716, 20.0 , 1.6 ,57.377052,,N,Y,N,N,1.2%,N,136.03864,110.511986,96.63517,38984.13,43392.188,205.2,184.4,N,N,0.0%,0.0%,-1.8%,-3%,Above,Below,-8.9%,-11.6%,16.4%,33.6%,N,N,N,N,N,N,,-,-,-,-,,-,-,-,-,,,-8.9%,-8.9%,,100%,100%,86%,,100%,100%,100%,,,,0.25%,0.25%,0.25%
UTSI US 20017,UTSI,7/18/2001,7/19/2001,UTStarcom Inc,M/O,UTSI-US,UTSI US,20.00," 10,350,000 ",Information Technology," 2,137 "," 32,193,030 ", 67 , 33 ,,N,N,Y,-8.84%,Y,N,"207,000,000 ",D,33.00%,,N,27.0%,27.1%,N,N,-68.0%,,Y,,,,,,,,2.7x,17.9x,28.3x,,2.9x,4.4x,,1.3x,,1.3x,1.4x,10.3x,,N,N,N ,0.7x,,N,Y,0.3x,0.5x,0.6x,,,Buy,0.94 x,0.98 x,0.93 x,1.09 x,1.05 x,5.0,5.0,5.0,5.0,65.3,65.3,65.3,65.3,65.3,+ve,+ve,+ve,+ve,N,Large,1.3600063, 17.6 , 0.3 ,55.289787,0.16,N,N,Y,N,2.4%,Y,73.35086,73.43056,85.90544,263945.72,258871.61,39.2,40.0,Y,N,0.0%,0.0%,9.0%,-68%,Below,Below,-3.8%,-3.5%,-0.8%,-3.2%,N,N,N,N,N,N,,-,-,-,-,,-,-,-,-,,,-11.5%,-6.7%,,100%,100%,100%,,100%,100%,100%,,,,0.25%,0.25%,0.25%
SLG US 20017,SLG,7/19/2001,7/20/2001,SL Green Realty Corp,M/O,SLG-US,SLG US,30.00," 5,000,000 ",Financials, 762 ," 24,705,000 ", 100 , -   ,,Y,N,N,-2.12%,N,N,"150,000,000 ",D,1.87%,,N,5.1%,21.9%,N,N,55.7%,,Y,,,,,,,,,,,,,,,,,,,,,N,N,N ,,,,,0.4x,,,,,Buy,0.59 x,0.60 x,0.62 x,0.65 x,0.64 x,4.6,5.0,4.3,4.0,32.0,32.0,32.0,32.0,32.0,+ve,+ve,+ve,+ve,Y,Large,1.4484013, 40.1 , 0.3 ,68.06723,,N,N,Y,Y,11.5%,Y,11.364217,13.200975,15.773998,81313.64,75262.5,61.5,66.4,N,N,0.0%,0.0%,5.8%,14%,Below,Below,0.0%,1.5%,5.3%,19.8%,Y,N,Y,N,Y,N,,-,-,-,-,,-,-,-,-,,,0.9%,0.0%,,80%,100%,100%,,100%,100%,100%,,,,-1.75%,0.25%,0.25%
PLUG US 20017,PLUG,7/19/2001,7/20/2001,Plug Power Inc,M/O,PLUG-US,PLUG US,12.00," 4,600,000 ",Industrials, 646 ," 4,401,300 ", 99 , 1 ,,N,N,Y,-59.60%,Y,N,"55,200,000 ",D,8.90%,,N,43.2%,42.0%,N,N,-9.4%,,Y,,,,,,,,26.5x,,,,29.5x,4.7x,,1.6x,,1.4x,,-64.6x,,Y,N,N ,,,N,N,0.1x,0.1x,0.6x,,,Buy,0.82 x,0.76 x,0.61 x,0.72 x,0.72 x,3.8,3.7,3.0,4.0,220.0,220.0,220.0,220.0,220.0,+ve,+ve,+ve,+ve,Y,Large,1.5536362, 16.7 , (20.2),15.899566,,N,N,Y,Y,7.2%,N,89.88143,113.924934,114.15137,55720.91,82444.375,82.6,55.8,N,N,0.0%,0.0%,4.8%,-71%,Below,Below,-7.7%,-21.0%,-21.6%,-23.5%,N,Y,Y,N,N,N,,-,-,-,-,,-,-,-,-,,,-16.9%,-15.1%,,80%,100%,100%,,55%,55%,55%,,,,-1.75%,0.25%,0.25%
CRL US 20017,CRL,7/19/2001,7/20/2001,Charles River Laboratories International Inc,M/O,CRL-US,CRL US,29.00," 8,724,700 ",Health Care," 1,218 "," 40,128,000 ", 25 , 75 ,,N,N,Y,-7.05%,N,Y,"253,016,300 ",D,9.83%,,N,,,N,N,37.6%,56%,N,Credit Suisse,-24%,Y,21.8%,19,Y,,2.8x,12.0x,30.0x,,2.5x,,,,1.2x,,1.4x,,,N,N,N ,,,N,N,0.4x,0.9x,0.2x,,,Buy,0.96 x,0.95 x,0.97 x,1.17 x,1.12 x,5.0,5.0,4.0,4.0,30.3,30.3,30.3,30.3,30.3,+ve,+ve,+ve,+ve,N,Large,0.72322506, 15.7 , 0.1 ,47.188107,0.02,N,N,Y,N,2.3%,Y,66.70832,61.0671,55.622593,376345.47,246034.38,23.2,35.5,N,N,0.0%,0.0%,1.2%,29%,Below,Below,1.6%,-5.7%,-5.4%,26.2%,Y,N,Y,Y,N,N,,-,-,-,-,,-,-,-,-,,,-10.9%,-5.4%,,80%,100%,100%,,100%,100%,100%,,,,-1.75%,0.25%,0.25%
GB US 20017,GB,7/25/2001,7/26/2001,Wilson Greatbatch Technologies Inc,M/O,ITGR-US,ITGR US,23.00," 7,762,500 ",Health Care, 482 ," 18,713,000 ", 30 , 70 ,,N,N,Y,-20.55%,N,Y,"178,537,500 ",D,5.08%,,N,,,N,N,1.7%,,Y,,,,,,,,4.0x,,,,3.7x,,,,,,,,1.2x,N,N,N ,,,,,0.3x,0.4x,0.2x,,,Buy,0.95 x,0.90 x,0.83 x,0.94 x,0.92 x,5.0,5.0,4.0,4.0,21.2,21.2,21.2,21.2,21.2,+ve,+ve,+ve,+ve,N,Small,0.82193744, 15.4 , (0.9),29.113914,,N,N,Y,N,0.4%,Y,64.42884,63.133873,62.555374,88345.45,67034.375,87.9,115.8,Y,N,0.0%,0.0%,2.4%,19%,Below,Below,-7.3%,0.0%,-14.2%,4.3%,N,Y,Y,N,N,Y,,-,-,-,-,,-,-,-,-,,,-5.1%,-9.4%,,50%,67%,88%,,100%,100%,100%,,,,-0.60%,-0.59%,0.85%
HPT US 20017,HPT,7/31/2001,8/1/2001,Hospitality Properties Trust,M/O,HPT-US,HPT US,28.05," 6,000,000 ",Financials," 1,585 "," 56,506,000 ", 100 , -   ,,Y,N,N,-1.89%,Y,N,"168,300,000 ",U,1.63%,,N,5.0%,21.0%,N,N,96.6%,,Y,,,,,,,,,,,,,,,,,,,,,N,N,N ,,,,,0.3x,,,,,Buy,0.25 x,0.25 x,0.26 x,0.29 x,0.27 x,5.0,4.0,5.0,4.0,27.2,27.2,27.2,27.2,27.2,+ve,+ve,+ve,+ve,Y,Large,1.2350036, 15.2 , 0.0 ,49.842316,4.00,N,N,Y,N,0.6%,Y,24.34686,20.548586,18.303728,210750,164520.31,28.5,36.5,N,N,0.0%,0.0%,-1.4%,26%,Below,Below,-1.9%,-1.6%,0.9%,8.7%,Y,N,Y,Y,N,N,,-,-,-,-,,-,-,-,-,,,-3.2%,-3.2%,,83%,50%,43%,,100%,100%,100%,,,,1.14%,-0.62%,1.79%
